Item ID,Name,Color,Size,SKU,Sale Date,Listing Amount,Sale Fees + Shipping,Net Sale,Purchase Subtotal,Purchase Tax,Purchase Shipping,Purchase Total,Profit,Sale Platform,Imported From
33878536,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10.5,BV1358-003,06/27/2024,$116.00,$12.85,$103.15,$90.97,$0.00,$0.00,$90.97,$12.18,,upc_scan
33661412,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,9.5,BV1358-003,06/27/2024,$120.00,$13.27,$106.73,$90.97,$0.00,$0.00,$90.97,$15.76,,upc_scan
33325981,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,11.5,924453-005,06/27/2024,$129.00,$14.21,$114.79,$69.97,$0.00,$0.00,$69.97,$44.82,,upc_scan
34255997,Jordan 2 Retro Origins (GS),White/Fire Red-Fir-Sail-Cement Grey,7,DQ8562-101,06/28/2024,$55.00,$7.32,$47.68,$37.79,$0.00,$0.00,$37.79,$9.89,,upc_scan
34256152,Nike Blazer Mid 77 Jumbo White Atmosphere Pink (Women's),White/Atmosphere-Pink Oxford-Sail,8,DQ1471-101,06/28/2024,$48.00,$7.11,$40.89,$26.99,$0.00,$0.00,$26.99,$13.90,,upc_scan
34256203,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,11.5,CZ1884-001,06/28/2024,$65.00,$7.62,$57.38,$43.19,$0.00,$0.00,$43.19,$14.19,,upc_scan
34256220,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,7.5,CZ1884-001,06/28/2024,$75.00,$8.55,$66.45,$43.19,$0.00,$0.00,$43.19,$23.26,,upc_scan
34256290,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,11.5,CZ1884-001,06/28/2024,$61.00,$7.50,$53.50,$43.19,$0.00,$0.00,$43.19,$10.31,,upc_scan
34401819,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,10,924453-005,06/30/2024,$142.78,$0.00,$142.78,$69.97,$0.00,$0.00,$69.97,$72.81,alias,upc_scan
33412179,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,12,924453-005,06/30/2024,$133.99,$0.00,$133.99,$69.97,$0.00,$0.00,$69.97,$64.02,alias,upc_scan
33622566,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,11,FB9149-101,06/30/2024,$140.00,$15.37,$124.63,$90.97,$0.00,$0.00,$90.97,$33.66,,upc_scan
33661442,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,9.5,FB9149-101,06/30/2024,$129.00,$14.21,$114.79,$90.97,$0.00,$0.00,$90.97,$23.82,,upc_scan
34417032,Jordan 12 Retro Low Golf Cherry,White/Varsity Red,14,DH4120-161,07/01/2024,$129.00,$14.90,$114.10,$80.98,$0.00,$0.00,$80.98,$33.12,,upc_scan
33878535,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10,BV1358-003,07/01/2024,$109.00,$3.94,$105.06,$90.97,$0.00,$0.00,$90.97,$14.09,,upc_scan
33878534,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10,BV1358-003,07/01/2024,$111.00,$4.00,$107.00,$90.97,$0.00,$0.00,$90.97,$16.03,,upc_scan
33622565,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,11,FB9149-101,07/01/2024,$137.00,$4.78,$132.22,$90.97,$0.00,$0.00,$90.97,$41.25,,upc_scan
33622563,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,10,FB9149-101,07/01/2024,$123.00,$4.36,$118.64,$90.97,$0.00,$0.00,$90.97,$27.67,,upc_scan
34568436,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,12,924453-004,07/02/2024,$109.39,$0.00,$109.39,$59.38,$0.00,$0.00,$59.38,$50.01,alias,upc_scan
33878530,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10,BV1358-003,07/02/2024,$99.72,$0.00,$99.72,$90.97,$0.00,$0.00,$90.97,$8.75,alias,upc_scan
33412180,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,12,924453-005,07/02/2024,$133.99,$0.00,$133.99,$69.97,$0.00,$0.00,$69.97,$64.02,alias,upc_scan
33878533,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10,BV1358-003,07/02/2024,$111.00,$4.00,$107.00,$90.97,$0.00,$0.00,$90.97,$16.03,,upc_scan
28805855,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,07/02/2024,$84.00,$3.19,$80.81,$80.50,$0.00,$0.00,$80.50,$0.31,,upc_scan
28805854,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,07/02/2024,$83.00,$3.16,$79.84,$80.50,$0.00,$0.00,$80.50,-$0.66,,upc_scan
34564368,Nike Air Force 1 Low '07 SE Next Nature Oil Green (Women's),Sail/Oil Green/Volt/Sail,10,DV3808-106,07/02/2024,$74.00,$8.07,$65.93,$56.99,$0.00,$0.00,$56.99,$8.94,,manual
34253858,Nike Air VaporMax Plus Rainbow,White/White-Neptune Blue-Dynamic Yellow,13,924453-103,07/03/2024,$124.00,$13.73,$110.27,$95.99,$0.00,$0.00,$95.99,$14.28,,upc_scan
33329245,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,9.5,FZ3781-060,07/03/2024,$83.00,$8.97,$74.03,$69.97,$0.00,$0.00,$69.97,$4.06,,upc_scan
34571046,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,11.5,CZ1884-001,07/03/2024,$73.00,$7.97,$65.03,$47.99,$0.00,$0.00,$47.99,$17.04,,upc_scan
33878532,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10,BV1358-003,07/03/2024,$117.00,$12.37,$104.63,$90.97,$0.00,$0.00,$90.97,$13.66,,upc_scan
34568435,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,12,924453-004,07/04/2024,$108.50,$0.00,$108.50,$59.38,$0.00,$0.00,$59.38,$49.12,alias,upc_scan
34571048,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,10.5,CZ1884-001,07/04/2024,$81.00,$8.77,$72.23,$47.99,$0.00,$0.00,$47.99,$24.24,,upc_scan
33661447,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,14,FB9149-101,07/05/2024,$189.00,$20.23,$168.77,$90.97,$0.00,$0.00,$90.97,$77.80,,upc_scan
33878531,Nike Zoom Vomero 5 Triple Black (2023),Black/Black-White,10,BV1358-003,07/05/2024,$124.00,$13.07,$110.93,$90.97,$0.00,$0.00,$90.97,$19.96,,upc_scan
34568232,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,13,DZ5485-105,07/05/2024,$92.00,$10.53,$81.47,$71.98,$0.00,$0.00,$71.98,$9.49,,upc_scan
34253616,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,11.5,DR8884-101,07/05/2024,$82.14,$0.00,$82.14,$65.98,$0.00,$0.00,$65.98,$16.16,alias,upc_scan
34253615,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,11.5,DR8884-101,07/05/2024,$82.14,$0.00,$82.14,$65.98,$0.00,$0.00,$65.98,$16.16,alias,upc_scan
33661443,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,9,FB9149-101,07/05/2024,$99.72,$0.00,$99.72,$90.97,$0.00,$0.00,$90.97,$8.75,alias,upc_scan
30759979,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,8.5,DX5590-001,07/05/2024,$75.27,$4.00,$71.27,$69.97,$0.00,$0.00,$69.97,$1.30,Poizon,upc_scan
34777883,Nike Air Max Plus Black Malachite,Black/Malachite/Gum Light Brown/White,8,DM0032-009,07/06/2024,$114.00,$12.07,$101.93,$87.26,$0.00,$0.00,$87.26,$14.67,,upc_scan
34568438,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,07/06/2024,$109.84,$0.00,$109.84,$59.38,$0.00,$0.00,$59.38,$50.46,alias,upc_scan
33327661,Nike Air Max 1 '86 OG Big Bubble Korea World Make,Sail/White-Black,9.5,FN7652-030,07/06/2024,$74.00,$8.07,$65.93,$41.97,$0.00,$0.00,$41.97,$23.96,,upc_scan
34868961,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,07/07/2024,$126.55,$0.00,$126.55,$93.09,$0.00,$0.00,$93.09,$33.46,alias,upc_scan
34868960,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,07/07/2024,$126.55,$0.00,$126.55,$93.09,$0.00,$0.00,$93.09,$33.46,alias,upc_scan
34576861,Nike Dunk Low Retro SE Photon Dust Vintage Green,Photon Dust/White/Vintage Green,11,HF2874-001,07/07/2024,$71.09,$0.00,$71.09,$71.09,$0.00,$0.00,$71.09,$0.00,Returned to Nike,upc_scan
33622562,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,10,FB9149-101,07/07/2024,$119.00,$12.57,$106.43,$90.97,$0.00,$0.00,$90.97,$15.46,,upc_scan
34868968,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,9.5,924453-004,07/07/2024,$147.00,$15.37,$131.63,$93.09,$0.00,$0.00,$93.09,$38.54,,upc_scan
34868963,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,07/07/2024,$142.00,$14.87,$127.13,$93.09,$0.00,$0.00,$93.09,$34.04,,upc_scan
34868967,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,9.5,924453-004,07/08/2024,$147.00,$15.37,$131.63,$93.09,$0.00,$0.00,$93.09,$38.54,,upc_scan
34868962,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10.5,924453-004,07/08/2024,$144.00,$15.07,$128.93,$93.09,$0.00,$0.00,$93.09,$35.84,,upc_scan
34868974,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,07/08/2024,$141.00,$14.77,$126.23,$93.09,$0.00,$0.00,$93.09,$33.14,,upc_scan
34868971,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,07/08/2024,$141.00,$14.77,$126.23,$93.09,$0.00,$0.00,$93.09,$33.14,,upc_scan
34417042,Nike Dunk Low Retro SE Photon Dust Vintage Green,Photon Dust/White/Vintage Green,12,HF2874-001,07/08/2024,$74.69,$0.00,$74.69,$59.39,$0.00,$0.00,$59.39,$15.30,alias,upc_scan
34253799,Nike Air VaporMax 2023 Flyknit Light Ultramarine,Light Ultramarine/Polar/Polar/Pure Platinum,11.5,DV1678-500,07/08/2024,$125.66,$0.00,$125.66,$95.99,$0.00,$0.00,$95.99,$29.67,alias,upc_scan
34196184,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,11,DH4120-101,07/08/2024,$104.23,$0.00,$104.23,$104.23,$0.00,$0.00,$104.23,$0.00,Returned to Nike,upc_scan
34196183,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,11.5,DH4120-101,07/08/2024,$104.23,$0.00,$104.23,$104.23,$0.00,$0.00,$104.23,$0.00,Returned to Nike,upc_scan
34196182,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,11.5,DH4120-101,07/08/2024,$104.23,$0.00,$104.23,$104.23,$0.00,$0.00,$104.23,$0.00,Returned to Nike,upc_scan
34196181,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,11.5,DH4120-101,07/08/2024,$104.23,$0.00,$104.23,$104.23,$0.00,$0.00,$104.23,$0.00,Returned to Nike,upc_scan
34196180,Jordan 12 Retro Low Golf French Blue,White/French Blue-Metallic Silver,11.5,DH4120-101,07/08/2024,$104.23,$0.00,$104.23,$104.23,$0.00,$0.00,$104.23,$0.00,Returned to Nike,upc_scan
33422005,Nike Air Max 97 Gundam,White/Black/University Red/Psychic Blue,12,CW6986-100,07/08/2024,$97.99,$0.00,$97.99,$97.99,$0.00,$0.00,$97.99,$0.00,Returned to Nike,upc_scan
33422004,Nike Air Max 97 Gundam,White/Black/University Red/Psychic Blue,12,CW6986-100,07/08/2024,$97.99,$0.00,$97.99,$97.99,$0.00,$0.00,$97.99,$0.00,Returned to Nike,upc_scan
34868964,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,9.5,924453-004,07/08/2024,$147.00,$15.37,$131.63,$93.09,$0.00,$0.00,$93.09,$38.54,,upc_scan
34253800,Nike Air VaporMax 2023 Flyknit Light Ultramarine,Light Ultramarine/Polar/Polar/Pure Platinum,11.5,DV1678-500,07/08/2024,$122.00,$12.87,$109.13,$95.99,$0.00,$0.00,$95.99,$13.14,,upc_scan
34964765,New Balance 990v3 MiUSA Teddy Santis Green Purple,Green/Purple,7,M990GP3,07/08/2024,$150.00,$15.67,$134.33,$114.18,$0.00,$0.00,$114.18,$20.15,,upc_scan
34964776,New Balance 990v2 MiUSA Season 2 Brown,Brown/Beige/Cream,13,M990BB2,07/08/2024,$121.00,$12.90,$108.10,$114.18,$0.00,$0.00,$114.18,-$6.08,,upc_scan
33661441,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,9.5,FB9149-101,07/09/2024,$129.00,$13.70,$115.30,$90.97,$0.00,$0.00,$90.97,$24.33,,upc_scan
34967423,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,14,CD6404-003,07/09/2024,$85.00,$9.30,$75.70,$43.19,$0.00,$0.00,$43.19,$32.51,,upc_scan
34868969,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,9,924453-004,07/09/2024,$144.00,$15.20,$128.80,$93.09,$0.00,$0.00,$93.09,$35.71,,upc_scan
35030433,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,8.5,CD6404-003,07/09/2024,$67.20,$0.00,$67.20,$44.20,$0.00,$0.00,$44.20,$23.00,alias,manual
34568439,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,07/09/2024,$108.97,$0.00,$108.97,$59.38,$0.00,$0.00,$59.38,$49.59,alias,upc_scan
33661445,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,8.5,FB9149-101,07/10/2024,$118.00,$13.13,$104.87,$90.97,$0.00,$0.00,$90.97,$13.90,,upc_scan
34969150,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,9,DV4129-100,07/10/2024,$158.00,$17.13,$140.87,$107.98,$0.00,$0.00,$107.98,$32.89,,upc_scan
35029674,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,07/10/2024,$132.00,$14.20,$117.80,$95.99,$0.00,$0.00,$95.99,$21.81,,upc_scan
34868973,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,07/10/2024,$141.00,$15.10,$125.90,$93.09,$0.00,$0.00,$93.09,$32.81,,upc_scan
34253623,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,15,DR8884-101,07/10/2024,$159.00,$17.23,$141.77,$65.98,$0.00,$0.00,$65.98,$75.79,,upc_scan
35030430,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,9.5,CD6404-003,07/10/2024,$89.00,$9.91,$79.09,$44.20,$0.00,$0.00,$44.20,$34.89,,manual
34571045,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,11,CZ1884-001,07/11/2024,$75.00,$8.50,$66.50,$47.99,$0.00,$0.00,$47.99,$18.51,,upc_scan
34568437,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,07/11/2024,$109.84,$0.00,$109.84,$59.38,$0.00,$0.00,$59.38,$50.46,alias,upc_scan
34829191,Nike Air Max Plus Black Malachite,Black/Malachite/Gum Light Brown/White,9.5,DM0032-009,07/12/2024,$114.00,$12.40,$101.60,$87.26,$0.00,$0.00,$87.26,$14.34,,upc_scan
34568227,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,12,DZ5485-105,07/12/2024,$92.00,$10.20,$81.80,$71.98,$0.00,$0.00,$71.98,$9.82,,upc_scan
33327660,Nike Air Max 1 '86 OG Big Bubble Korea World Make,Sail/White-Black,10,FN7652-030,07/12/2024,$79.00,$8.91,$70.09,$41.97,$0.00,$0.00,$41.97,$28.12,,upc_scan
34417043,Nike Dunk Low Retro SE Photon Dust Vintage Green,Photon Dust/White/Vintage Green,12,HF2874-001,07/12/2024,$77.00,$8.70,$68.30,$59.39,$0.00,$0.00,$59.39,$8.91,,upc_scan
34782439,Nike Zoom Cortez SP sacai White University Red Blue,White/Light Cream-University Red,10.5,DQ0581-100,07/13/2024,$135.33,$0.00,$135.33,$63.99,$0.00,$0.00,$63.99,$71.34,alias,upc_scan
34568440,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,07/13/2024,$109.84,$0.00,$109.84,$59.38,$0.00,$0.00,$59.38,$50.46,alias,upc_scan
34253620,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,12,DR8884-101,07/13/2024,$93.15,$0.00,$93.15,$65.98,$0.00,$0.00,$65.98,$27.17,alias,upc_scan
33412188,Nike Air VaporMax Plus Cool Grey,Wolf Grey/Dark Grey-Metallic Silver,11.5,924453-005,07/13/2024,$129.18,$0.00,$129.18,$69.97,$0.00,$0.00,$69.97,$59.21,alias,upc_scan
34956946,Nike Dunk Low New Americana Washed Denim,White/Midnight Navy-Gym Red-Sail,9,FN6881-100,07/13/2024,$80.00,$9.00,$71.00,$53.99,$0.00,$0.00,$53.99,$17.01,,upc_scan
34571047,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,10,CZ1884-001,07/13/2024,$78.00,$8.80,$69.20,$47.99,$0.00,$0.00,$47.99,$21.21,,upc_scan
34969149,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,8.5,DV4129-100,07/15/2024,$158.00,$16.81,$141.19,$107.98,$0.00,$0.00,$107.98,$33.21,,upc_scan
35029398,Nike Air Max 2017 Black Anthracite,Black/White-Anthracite,11.5,849559-001,07/15/2024,$109.00,$11.90,$97.10,$77.98,$0.00,$0.00,$77.98,$19.12,,upc_scan
27565291,Jordan 1 Retro High OG Atmosphere (Women's),Atmosphere/White-Laser Pink-Obsidian,11.5W,DD9335-641,07/16/2024,$103.23,$0.00,$103.23,$275.00,$0.00,$0.00,$275.00,-$171.77,alias,spreadsheet
35029192,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,11.5,CZ1884-001,07/16/2024,$61.94,$0.00,$61.94,$47.99,$0.00,$0.00,$47.99,$13.95,alias,upc_scan
33329249,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,9,FZ3781-060,07/16/2024,$69.97,$0.00,$69.97,$69.97,$0.00,$0.00,$69.97,$0.00,Returned to Nike,upc_scan
33329248,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,9,FZ3781-060,07/16/2024,$69.97,$0.00,$69.97,$69.97,$0.00,$0.00,$69.97,$0.00,Returned to Nike,upc_scan
33329247,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,9,FZ3781-060,07/16/2024,$69.97,$0.00,$69.97,$69.97,$0.00,$0.00,$69.97,$0.00,Returned to Nike,upc_scan
33329246,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,9,FZ3781-060,07/16/2024,$69.97,$0.00,$69.97,$69.97,$0.00,$0.00,$69.97,$0.00,Returned to Nike,upc_scan
33329244,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,8,FZ3781-060,07/16/2024,$69.97,$0.00,$69.97,$69.97,$0.00,$0.00,$69.97,$0.00,Returned to Nike,upc_scan
33329242,Nike Dunk Low Cyber Reflective (Women's),Anthracite/Racer Blue-Black,10,FZ3781-060,07/16/2024,$69.97,$0.00,$69.97,$69.97,$0.00,$0.00,$69.97,$0.00,Returned to Nike,upc_scan
35029672,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,07/16/2024,$138.00,$14.60,$123.40,$95.99,$0.00,$0.00,$95.99,$27.41,,upc_scan
33661440,Nike Zoom Vomero 5 White Black,White/Platinum Tint/Metallic Platinum/Black,9.5,FB9149-101,07/16/2024,$124.00,$13.20,$110.80,$90.97,$0.00,$0.00,$90.97,$19.83,,upc_scan
34868972,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,07/16/2024,$138.00,$14.60,$123.40,$93.09,$0.00,$0.00,$93.09,$30.31,,upc_scan
34868966,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,9.5,924453-004,07/17/2024,$147.00,$15.50,$131.50,$93.09,$0.00,$0.00,$93.09,$38.41,,upc_scan
35502822,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,07/17/2024,$113.00,$12.10,$100.90,$62.97,$0.00,$0.00,$62.97,$37.93,,upc_scan
34568234,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,11.5,DZ5485-105,07/18/2024,$87.00,$9.37,$77.63,$71.98,$0.00,$0.00,$71.98,$5.65,,upc_scan
35030435,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,8,CD6404-003,07/18/2024,$67.20,$0.00,$67.20,$44.20,$0.00,$0.00,$44.20,$23.00,alias,manual
34868970,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,10,924453-004,07/18/2024,$138.00,$14.47,$123.53,$93.09,$0.00,$0.00,$93.09,$30.44,,upc_scan
34568228,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,12,DZ5485-105,07/18/2024,$91.00,$9.77,$81.23,$71.98,$0.00,$0.00,$71.98,$9.25,,upc_scan
35029673,Nike Air VaporMax Plus Triple Black,Black/Black-Dark Grey,11,924453-004,07/18/2024,$137.00,$14.37,$122.63,$95.99,$0.00,$0.00,$95.99,$26.64,,upc_scan
35617398,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,7,DZ5485-160,07/18/2024,$103.00,$10.97,$92.03,$41.98,$0.00,$0.00,$41.98,$50.05,,upc_scan
34778630,Nike Air Max Plus Black Malachite,Black/Malachite/Gum Light Brown/White,9,DM0032-009,07/18/2024,$110.00,$11.67,$98.33,$87.26,$0.00,$0.00,$87.26,$11.07,,upc_scan
35617401,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,5.5,DZ5485-160,07/19/2024,$95.00,$10.17,$84.83,$41.98,$0.00,$0.00,$41.98,$42.85,,upc_scan
28655038,Nike Air Force 1 Low '07 Black,Black/Black,11,315122-001/CW2288-001,07/19/2024,$87.00,$9.37,$77.63,$80.50,$0.00,$0.00,$80.50,-$2.87,,manual
35617200,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,8,DZ5485-160,07/19/2024,$108.00,$11.47,$96.53,$59.98,$0.00,$0.00,$59.98,$36.55,,upc_scan
34969148,Nike ZoomX Vaporfly 3 White Particle Grey,White/Particle Grey/Metallic Silver/Dark Smoke Grey,8.5,DV4129-100,07/19/2024,$157.00,$16.37,$140.63,$107.98,$0.00,$0.00,$107.98,$32.65,,upc_scan
35030428,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,9.5,CD6404-003,07/19/2024,$65.00,$7.62,$57.38,$44.20,$0.00,$0.00,$44.20,$13.18,,manual
35619433,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10,DJ5422-801/DJ5423-801,07/19/2024,$88.00,$9.47,$78.53,$53.98,$0.00,$0.00,$53.98,$24.55,,upc_scan
35618475,Nike Air Max 97 Black White,Black/White,11,921826-001,07/19/2024,$86.00,$9.41,$76.59,$65.98,$0.00,$0.00,$65.98,$10.61,,upc_scan
35619556,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,13,DZ5485-105,07/19/2024,$89.00,$9.70,$79.30,$41.98,$0.00,$0.00,$41.98,$37.32,,upc_scan
35617395,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,6,DZ5485-160,07/19/2024,$105.00,$11.30,$93.70,$41.98,$0.00,$0.00,$41.98,$51.72,,upc_scan
35619636,Nike Air Max 97 Photon Dust Malachite,Photon Dust/Dark Obsidian/White/Malachite,10,921826-021,07/19/2024,$96.00,$10.40,$85.60,$62.98,$0.00,$0.00,$62.98,$22.62,,upc_scan
35667807,Nike Air Cross Trainer 3 Low Hyper Pink Racer Blue,White/Hyper Pink/Racer Blue/Flat Silver,7.5,FN6887-100,07/19/2024,$67.00,$7.81,$59.19,$44.98,$0.00,$0.00,$44.98,$14.21,,upc_scan
35618474,Nike Air Max 97 Black White,Black/White,11,921826-001,07/20/2024,$86.00,$9.27,$76.73,$65.98,$0.00,$0.00,$65.98,$10.75,,upc_scan
35619426,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,11.5,DJ5422-801/DJ5423-801,07/20/2024,$87.00,$9.37,$77.63,$53.98,$0.00,$0.00,$53.98,$23.65,,upc_scan
35677748,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10.5,DV2916-003/DV2917-003,07/20/2024,$80.84,$0.00,$80.84,$50.98,$0.00,$0.00,$50.98,$29.86,alias,upc_scan
35030436,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,10.5,CD6404-003,07/20/2024,$70.31,$0.00,$70.31,$44.20,$0.00,$0.00,$44.20,$26.11,alias,manual
35030429,Nike P-6000 Black Cool Grey,Black/White/Cool Grey,9.5,CD6404-003,07/20/2024,$72.06,$0.00,$72.06,$44.20,$0.00,$0.00,$44.20,$27.86,alias,manual
34490827,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,10,DR8884-101,07/20/2024,$86.12,$0.00,$86.12,$65.98,$0.00,$0.00,$65.98,$20.14,alias,upc_scan
35029191,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,12,CZ1884-001,07/20/2024,$76.00,$8.27,$67.73,$47.99,$0.00,$0.00,$47.99,$19.74,,upc_scan
35443668,Nike Free Run 5.0 Black Off Noir,Black/Black/Off Noir,9.5,CZ1884-004,07/20/2024,$77.00,$8.37,$68.63,$55.99,$0.00,$0.00,$55.99,$12.64,,manual
35619425,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,11.5,DJ5422-801/DJ5423-801,07/20/2024,$87.00,$9.37,$77.63,$53.98,$0.00,$0.00,$53.98,$23.65,,upc_scan
35619635,Nike Air Max 97 Photon Dust Malachite,Photon Dust/Dark Obsidian/White/Malachite,9.5,921826-021,07/20/2024,$157.00,$16.37,$140.63,$62.98,$0.00,$0.00,$62.98,$77.65,,upc_scan
35677746,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10.5,DV2916-003/DV2917-003,07/21/2024,$78.20,$0.00,$78.20,$50.98,$0.00,$0.00,$50.98,$27.22,alias,upc_scan
35617396,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,7,DZ5485-160,07/21/2024,$111.60,$0.00,$111.60,$41.98,$0.00,$0.00,$41.98,$69.62,alias,upc_scan
34490830,Jordan 2 Retro Origins,White/Fire Red-Fir-Sail-Cement Grey,10.5,DR8884-101,07/21/2024,$78.20,$0.00,$78.20,$65.98,$0.00,$0.00,$65.98,$12.22,alias,upc_scan
